index,artist_name,track_name,release_date,genre,lyrics,topic,spotify_link,image_link,,,
4974,panic!atthedisco,camisado,2005,pop,hospital accident therapeutic chain events scent dead skin linoleum floor scent quarantine wing hospital pleasant conventional sure hell normal deal deal anesthetic wonder apathy urgency think forget pleasant conventional sure hell normal deal deal relax relapse fight fight relax relapse lyric commercial,violence,https://open.spotify.com/track/2hgkutEHVmJRg7drAJAFHi,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,,,
4975,panic!atthedisco,time to dance,2005,pop,bleed ballroom floor attention cause ridiculously sure gonna set fashion magazines line wall wall line bullet hole composure posture pull trigger pull trigger wrong composure posture pull trigger pull trigger wrong envy malice attention envy malice baby break shotgun wed lyric commercial,violence,https://open.spotify.com/track/4C2i4NymWRem1LOVEqwWV6,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,,,
4976,deathcabforcutie,i will follow you into the dark,2005,pop,someday close follow dark blind light tunnel white hand clasp tight wait hint spark heaven hell decide satisfy illuminate vacancy sign soul embark follow dark catholic school vicious rule knuckle bruise lady black hold tongue tell fear heart go heaven hell decide satisfy illuminate vacancy sign soul embark follow dark see bangkok calgary sole shoe wear time sleep cause hold soon blackest room heaven hell decide satisfy illuminate vacancy sign soul embark follow dark follow dark,violence,https://open.spotify.com/track/3kZC0ZmFWrEHdUCmUqlvgZ,https://i.scdn.co/image/ab67616d0000b273c985bcc18dd81da80839e5a9,,,
4977,weezer,beverly hills,2005,pop,come great automobile piece crap fashion sense little whack friends screwy board school preppy girls look pocket hill want gimme gimme livin hill hill like celebrity gimme gimme livin hill look movie star beautiful clean housemaids scrub floor space wanna live life like wanna like picture pool cause thing hill want gimme gimme livin hill hill like celebrity gimme gimme livin hill truth stand bear belong class beat fool enjoy life watch star play hill want gimme gimme livin hill hill like celebrity gimme gimme livin hill hill hill hill hill livin hill,obscene,https://open.spotify.com/track/1yKu2MhpwzDXXH2tzG6xoa,https://i.scdn.co/image/ab67616d0000b273a9def696688b8353ad8511ad,,,
4978,thefray,how to save a life,2005,pop,step need talk walk talk smile politely stare politely right sort window right go leave stay right line fear blame begin wonder come wrong lose friend bitterness stay night know save life know know best cause know best slip past defense grant innocence list wrong things tell pray hear pray hear wrong lose friend bitterness stay night know save life begin raise voice lower choice drive lose road break ones follow things admit begin wonder come wrong lose friend bitterness stay night know save life wrong lose friend bitterness stay night know save life save life save life wrong lose friend bitterness stay night know save life wrong lose friend bitterness stay night know save life save life save life,world/life,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4,,,
4979,t-pain,i'm sprung,2005,pop,spring dawg doin things tellin spring dawg doin things tellin doin dish want kiss cookin get hungry doin actin like want cuttin homies ronis main lady thinkin bout lately deserve wanna hurt gotta away leave quickly come takin come spring dawg doin thing tellin spring spring dawg doin things tellin go separate ways couple days doin want tellin feelin free handle business fellas witness feelin kinda lonely kinda horny gotta leavin quickly come takin come spring dawg doin things tellin spring spring dawg doin things tellin,obscene,https://open.spotify.com/track/0DLOyyQvwPTSDKuhpzMMwA,https://i.scdn.co/image/ab67616d0000b273dbaa4ff0c40e19d9c19ed760,,,
4980,shakira,la tortura (feat. alejandro sanz),2005,pop,baby save poetry happiness party friday return beg forgiveness eye talk hurt hurt leave tell go torture lose know saint live bread live excuse learn mistake today know heart best save throw bone goodbye winter pardon tree pears eternity mere mortal walk throw thousands pearl pig hurt hurt believe promise anymore torture lose know saint live bread live excuse learn mistake today know heart best save throw bone goodbye leave leave baby look angry monday friday better leave saturday baby punish peace repentant like return nest know saint stone live bread live excuse learn mistake today know heart torture lose hurt like cry forgiveness go anymore,sadness,https://open.spotify.com/track/5BSclXJTa9B0iURhUjZo50,https://i.scdn.co/image/ab67616d0000b273f342e70aacda9d78cfb6ce7a,,,
4981,thegame,how we do,2005,pop,fool club like fool club like fresh like impala chrome hydraulics drum want nigga better beef trunk come pistol grip pump nigga step white ones redrum ready come compton slum sellin skunk hand sellin rock master sayin uhhhh pass blunt gunit girls wanna coke weed bangin hand dress like purple haze lungs gang nigga wanna stunt lamborghini doors escalade look like ridin blades year mayne nigga pay straight bitch telly goin ways touch tease kiss like girl rockin best pound teflon chest good cause hood folks want cause shit shit somebody lay fuck money class come fast hell care cash bougieass bitch kiss fool club like fool club like gold daytonas sixfo white wall clean like ridin vogues switch mayne cali niggas york ridin spokes touch tease kiss like girl rockin best pound gold chain chest come nigga fresh slum automatic fuck oneonone wrap punk stunt homie game time ready come bank motherfucker crunk take months sign gunit niggas like leave slump thinkin punk fuckin head lump ready come sick vendetta cheddar meet beretta drama setter amaretta flow sound better average track savage damage nigga tryin clique gunit,obscene,https://open.spotify.com/track/4PmMVdIFpJTB9WQbmILf4p,https://i.scdn.co/image/ab67616d0000b273b1d860ab1ba847e778b2796d,,,
4982,50cent,just a lil bit,2005,pop,yeah shady aftermath gunit damn baby need crackin club hear shit drop like whippin girl shake thing yeah work thing rotate thang wanna touch thang round round step club like gunit house yeah clique yeah young nigga school dancefloor nigga doin move fuck warn better listen talk nigga heat mine bitch tryin beef tryin drink diamonds fit mink kick time know nigga need baby girl head crib live wanna unbutton pant pull kissin touchin lickin comin stereo hard tell cause switch flow eye little cause twist pocket swoll cause neck wrist ears freeze come bitch dawg musta hear dough captain saveaho crunk club chain number chart time mane house turn dancefloor pack doubt shake thang like back like close know hear thumpin party jumpin say loud clear nigga need baby girl head crib live wanna unbutton pant pull kissin touchin lickin baby feelin right hear momma go spend night hear playin tryin fuck tonight hear clothe face nigga need baby girl head crib live wanna unbutton pant pull kissin touchin lickin nigga need baby girl head crib live wanna unbutton pant pull kissin touchin lickin,obscene,https://open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9,https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d,,,
4983,michaelbublé,feeling good,2005,pop,bird fly high know feel know feel breeze driftin know feel life feel good feel good fish know feel river run free know feel blossom tree know feel life feel good dragonfly know mean know butterfly havin know mean sleep peace mean world world bold world star shine know feel scent pine know feel freedom know feel life life life life feel good feel good feel good feel good,feelings,https://open.spotify.com/track/3I09LQbHS3NSU46Ly3tPpR,https://i.scdn.co/image/ab67616d0000b2735d7d966732bd44ac2a13b614,,,
4984,annanalick,breathe (2 am),2005,pop,call cause awake help unravel latest mistake winter wasn season yeah walk doors accuse eye like right criticize hypocrites reason cause jump track like cars cable life like hourglass glue table rewind button girl cradle head hand breathe breathe breathe breathe turn base fort say flask fist lyric commercial,violence,https://open.spotify.com/track/5auMzVHFr5Zfw6IbKarZ56,https://i.scdn.co/image/ab67616d0000b27377b56ca401a6c40c2079f43b,,,
4985,thepussycatdolls,stickwitu,2005,pop,come wanna tell exactly mind like everybody break throw away know good thing right gonna better stick forever gonna higher stick know appreciate stick baby feel stick wanna tell exactly mind ride private live get want know gonna better stick forever gonna higher stick baby know appreciate stick baby feel stick need need sing cause make endlessly baby baby baby higher worry people hang bring know know count worry people hang bring know know gonna better stick forever gonna higher stick come know appreciate stick baby feel stick gonna better stick forever gonna higher stick know appreciate stick baby feel stick,obscene,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l,https://i.scdn.co/image/ab67616d0000b2738cc44129c3b11adec74058d6,,,
4986,jamesblunt,goodbye my lover,2005,pop,disappoint feel guilty judge frown cause begin blind know take eternal right take soul night stop care touch heart touch soul change life goals blind know heart blind kiss lips hold hand share dream share know know smell addict goodbye lover goodbye friend goodbye lover goodbye friend dreamer break spirit dream remember remember see see smile watch sleep father child spend lifetime know fear know doubt fine swear true live goodbye lover goodbye friend goodbye lover goodbye friend hold hand asleep bare soul time kneel feet goodbye lover goodbye friend goodbye lover goodbye friend hollow baby hollow hollow hollow baby hollow hollow,romantic,https://open.spotify.com/track/6gxycjJNMgmAyfzUXBN80P,https://i.scdn.co/image/ab67616d0000b273105f043a4f470cf58cc01ccf,,,
4987,panic!atthedisco,i write sins not tragedies,2005,pop,imagine pace pews church corridor help hear help hear exchange word beautiful wed beautiful wed say bridesmaid shame shame poor groom whore chime people hear close goddamn door better face kinds things sense poise rationality chime people hear close goddamn door better face kinds things sense fact look mean technically marriage save call toast pour champagne fact look mean technically marriage save call toast pour champagne pour champagne chime people hear close goddamn door better face kinds things sense poise rationality chime people hear close goddamn door better face kinds things sense poise rationality chime people hear close goddamn door better face kinds things sense poise rationality chime people hear close goddamn door better face kinds things sense poise rationality,violence,https://open.spotify.com/track/4bPQs0PHn4xbipzdPfn6du,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,,,
4988,thepussycatdolls,beep,2005,pop,haha haha haha haha haha haha haha funny think real heart lookin real brain lookin girl pain lookin lookin cause mean thang lookin thing playin haha hahaha seventh grade tryna tryna hahahaaa hahahaaaa plan wanna hold hand wanna hahahaaa hahahaaaa turn come ask go cause want want hahahaaaa hahahaaaa want want ahahhhh ahahhhh funny think real heart lookin real brain lookin girl pain lookin lookin cause mean thang lookin thing playin haha hahaha know mean mean hold minute cents patient rushin like anxious aggressive tryna know know wanna want want hahahaaaa hahahaaaa want want ahahhhh ahahhhh funny think real heart lookin real brain lookin girl pain lookin lookin cause mean thang lookin thing playin haha hahaha boomboom boomboom boomboomboomp boomboom boomboom boomboomboomp oooh tell want dude need funny think real heart lookin real brain lookin girl pain lookin lookin cause mean thang lookin thing playin haha hahaha funny think real heart lookin real brain lookin girl pain lookin lookin cause mean thang lookin thing playin haha hahaha,obscene,https://open.spotify.com/track/5TXNLJ2EENAt3Tf9MX4kT2,https://i.scdn.co/image/ab67616d0000b2738cc44129c3b11adec74058d6,,,
4989,johnprine,clay pigeons,2005,pop,goin greyhound station gonna ticket ride gonna lady kid ride come bout time smokin cigarettes seat tryin hide sorrow people meet people sing song friend change shape game start playin like stay start texas mornin night home bein change word song start singin tire runnin round lookin answer question know build castle memories count days nights take saddle fee pigeons turn night start talkin know goin greyhound station gonna ticket ride gonna lady kid ride come bout time smokin cigarettes seat tryin hide sorrow people meet people fee pigeons turn night start talkin know,obscene,https://open.spotify.com/track/5UDoMj8EIEXrQ4N0UR0nos,https://i.scdn.co/image/ab67616d0000b2737f3bf4d6147a123925c896dc,,,
4990,default,it only hurts,2005,pop,hold breath little reality start sink settle second best turn swear time cross line mind know hurt eye open lie toss truth speak hurt door open dream lose hearts break away promise burn worlds collide word hear tear remind swear strong time come go maybe wrong know hurt eye open lie toss truth speak hurt door open dream lose hearts break know feel hard believe know wait cause save long long long swear time time hurt eye open lie toss truth speak hurt door open dream lose hearts break hurt eye open lie toss truth speak hurt door open dream lose hearts break,sadness,https://open.spotify.com/track/1k0FCgVwb1jZR57ESOWUVa,https://i.scdn.co/image/ab67616d0000b2736e0384ebd5640a7df939ed2f,,,
4991,thirtysecondstomars,attack,2005,pop,suffer break tire waste surrender start stop begin come finally free away away attack away away away away attack keep forever sever end faster kill think start sink lose control finally away away attack away away away away attack promise look like lie honesty like hide knife promise promise finally free away away attack away away away away attack attack promise promise promise,sadness,https://open.spotify.com/track/0lHSJ0ZP8uUPnJXhMdGjOK,https://i.scdn.co/image/ab67616d0000b273865b538169f199dac610b854,,,
4992,paramore,my heart,2005,pop,find maybe wrong fall stay need sing song sing sing long hear sound sound time listen sing song sing sing sing heart beat beat heart beat beat heart beat beat heart heart beat beat heart heart beat heart beat beat heart heart beat beat heart heart fade away fade away fade away fade away heart,sadness,https://open.spotify.com/track/5wWkbQ18TPaWq2GeJDF2O3,https://i.scdn.co/image/ab67616d0000b2735cab62839794c2cc3d6a135b,,,
4993,bush,glycerine,2005,pop,skin sink real cause feel mind kind time wonder go white grey away want remember forget days glycerine glycerine time live wheel steal rise like strawberry field treat bruise face couldn beautiful taste days easier couldn change want easier friend fear glycerine glycerine days glycerine days glycerine glycerine glycerine glycerine moon white moon white fall need want kiss regress clear simple plain fine name days easier glycerine glycerine glycerine glycerine,world/life,https://open.spotify.com/track/7wpYSigAhQeZp3cdsMQ3Af,https://i.scdn.co/image/ab67616d0000b273b915466e715e0bf6c3da35a1,,,
4994,thirtysecondstomars,from yesterday,2005,pop,stranger vision world quit hard admit end begin face world world face world world yesterday come yesterday fear yesterday call want read message mountain sit gold shit blood learn life take council decide innocent face world world face world world yesterday come yesterday fear yesterday call want read message want read message want read message face world yesterday come yesterday fear yesterday call want read message yesterday yesterday yesterday fear yesterday yesterday want read message want read message want read message,world/life,https://open.spotify.com/track/1JBa9B1iA4yNVpJ5wVGrZH,https://i.scdn.co/image/ab67616d0000b273865b538169f199dac610b854,,,
4995,mikejones,flossin' (feat. big moe),2005,pop,flossin jones jones jones jones jones stay floss paint blowin dank sippin drink tearin tearin tearin laaaaaaaane daddy tell ballin flossin crawlin screen fallin slide block chain rock princess cut watch jones people callin leave jones crawlin rise fallin cause stay grind time whine dine jones whomike jones whomike jones jones stay put pimpin pen tryin brand benz wind cause pull drop hold grain park pimpin mayne trippin mayne screen rain slide block ride daily hold glock cause know haters plot flippin tippin vogues jones people cause go madder leave stay grindin stay ballin cause lord know picture fallin crawlin paint fours doggin hoe handlin road wide body load baller shoot caller inch crawler catch highway tear mall album jones comin soon album jones comin soon cause pimpin flippin paint switchin sippin purple drink screen fallin dub crawlin guess girls callin phone roam maybach haters knock cause grind jones whomike jones whomike jones whomike jones jones swisha house wreckshop jones finna wreck shop,obscene,https://open.spotify.com/track/7r8KGFyID2uExN5FupG4AT,https://i.scdn.co/image/ab67616d0000b273665aaa39df4e23556453ab93,,,
4996,beck,e-pro,2005,pop,come soul straight world finger hold devil know trouble hang trigger eye mind road shoot mouth know aim forget pick talk trash garbage kick door boot break ditch rubbish snake bone room hand confection venom heaven drink poison charm wolves eye gambler comfort hammer bone anvil daylight ghost sick tongue twist good know leave taste bitter ghost sick tongue twist good know leave taste bitter,violence,https://open.spotify.com/track/01MBhRpvFkbeRwAp7gcF2W,https://i.scdn.co/image/ab67616d0000b27346ef374f1639b196e6de5ed8,,,
4997,falloutboy,i slept with someone in fall out boy and all i got was this stupid song written about me,2005,pop,cure grow older place feel like home know know secrets weren mean tell cure grow older write hearts lie friends sorry conscience call sick arrogance science write hearts lie friends douse cheap perfume fit fit cover cover douse cheap perfume fit fit cover cover safe place brace bite lips send fingernails bottle sip family cause know miss safe place brace kid like vicious carve stone feel weigh leave progress report miss death douse cheap perfume fit fit cover cover douse cheap perfume fit fit cover cover feel borrow blue feel borrow blue feel borrow blue borrow blue cure grow older cure grow older douse cheap perfume fit fit cover cover douse cheap perfume fit fit cover cover,violence,https://open.spotify.com/track/0a7BloCiNzLDD9qSQHh5m7,https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5,,,
4998,anberlin,the feel good drag,2005,pop,say stay boyfriend go pretend lips need introduction greater drab eye invite tell darling begin begin kiss call crutch like devil hand begin lips lie like devil hand see somebody everybody tire eye wander help prayers need answer cause tire greatest mistake fell littlest begin kiss call crutch like devil hand begin lips lie like devil hand failure disease want outline draw greatest failure discourse save song begin kiss call crutch like devil hand begin lips lie like devil hand begin kiss call crutch like devil hand begin lips lie like devil hand,violence,https://open.spotify.com/track/5sTVykpRs4eiZKn96bZogj,https://i.scdn.co/image/ab67616d0000b273c10f473ce20bef8d799fe8a9,,,
4999,mariahcarey,don't forget about us,2005,pop,forget baby baby baby baby baby forget baby baby baby goodbyes detail matter pay tear eye know like baby time pretend fine wanna reach turn walk ride baby confess bigger remember best forget late nights play dark wake inside arm heart eye want forget speak experience compare true remind real forever forget relationship know come close persevere forget good shine shine matter fact baby pass forever regret forget late nights play dark wake inside arm heart eye want forget speak experience compare true remind real forever forget head mess trickery like know love like baby forget late nights play dark wake inside arm heart eye want forget speak experience compare true remind real forever forget late nights play dark wake inside arm heart eye want forget speak experience compare true remind babe real forever forget baby baby baby baby baby forget baby baby real forever forget,sadness,https://open.spotify.com/track/1HkVSmzBbdZ5Bzdd00IZgh,https://i.scdn.co/image/ab67616d0000b273b20b50bd34fe4dbc754c85dc,,,
5000,o.a.r.,love and memories,2005,pop,lovely lovely vision stick inside memory forget destiny bury faster devil straight grind drown deep inside water drown deep inside sound float vapor couldn stick inside yesterday give fell faster devil straight grind drown deep inside water drown deep inside sound faster devil straight grind drown deep inside water drown memories maybe crowd mind watch eye glaze star floor amaze amaze faster devil straight grind drown deep inside water drown deep inside sound faster devil straight grind drown deep inside water drown memories,violence,https://open.spotify.com/track/0nDvTmQlCcJMIIrAzdy7z3,https://i.scdn.co/image/ab67616d0000b273fbf8c4c305b90dc08dcbb8ac,,,
5001,deathcabforcutie,crooked teeth,2005,pop,degrees beneath tree tear care hang refuse fall fall know horrible state line felt like berlin wall doubt cause build home heart rotten decay start cause brave treacherous streets kid string homemade speed share sleep cause night retreat skyline look like crook teeth mouth devour cute slur speech close want leave head versus heart head weak heart speak know church theme park malls,sadness,https://open.spotify.com/track/1crbFuCkGL4kXnAGd63RXq,https://i.scdn.co/image/ab67616d0000b273c985bcc18dd81da80839e5a9,,,
5002,panic!atthedisco,"nails for breakfast, tacks for snacks",2005,pop,watch mouth speech slur swallow tongue sure want ghost little poise choke situations run late call choke situations run late call hospice relax weekend getaway rest sick patients basis physicians prescribe pills offset shake offset pills know time stststutter profound support line talk word get step closer hell stststutter profound support line talk word get step closer hell prescribe pills offset shake offset pills know time prescribe pills offset shake offset pills know time house head fix fix prescribe pills offset shake offset pills know time prescribe pills offset shake offset pills know time hospice relax weekend getaway rest sick patients basis physicians,violence,https://open.spotify.com/track/5VHwEHR0IfvV4f7V7o0qnt,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,,,
5003,themountaingoats,this year,2005,pop,break free saturday morning pedal floor head north mill avenue listen engine roar break house good things ahead girl name want little time cylinders underneath hood crash kick listen engine whine go year kill go year kill play video game drunken haze seventeen years young hurt knuckle punch machine taste scotch tongue show hang trade swig bottle bitter clean lock eye hold hand twin high maintenance machine go year kill go year kill drive home california dusk feel alcohol inside picture look stepfather face ready things come shift pull driveway motor scream stick second gear scene end badly imagine cavalcade anger fear feast dance jerusalem year go year kill go year kill,violence,https://open.spotify.com/track/0s9aeZriwqyBYfxFzsd20R,https://i.scdn.co/image/ab67616d0000b27303ba51e9a44665b2ff3d37c7,,,
5004,silverstein,my heroine,2005,pop,drug begin peak smile arrive sedation change panic nausea breath start shorten heartbeats pound softer save want hurt leave desperate teach heart sense know forget time lose depress awful truth heroine leave chisel heart stone time teach heart sense know forget time lose depress awful truth heroine laugh think think believe better face arrive surreal cover torture pleasure past lips anger laughter forever change know break habit teach heart sense know forget time lose depress awful truth heroine save,world/life,https://open.spotify.com/track/6NDoBIaqTHdcudaR8RDJNw,https://i.scdn.co/image/ab67616d0000b273aade7ea1ce5e7f75f6d40a3c,,,
5005,voxtrot,the start of something,2005,pop,time night angry athletic ease break common laws twos threes clutch photograph bore cause like place feel heart start beautiful wrap disguise ugly come loveletter away break care watch inch film flash feature love love care think eager shut eye sorry everybody know break gutter prose believe send letter ring nearly weigh steady ears steady ears read lips poetry luxury break home cradle animal maybe woman remember hear inside room say live wall mean break gaze scar remain reflect eye think time home tell thoughts tell thoughts liberty place sink sleep say vote blood join round speak godspeed break week feel touch book feel better older make drip curse gotta drop ghost sleep tonight ghost sleep shut eye burn past ghost sleep tonight ghost sleep shut eye burn past ghost sleep tonight ghost sleep shut eye burn past ghost sleep tonight ghost sleep shut eye burn past,violence,https://open.spotify.com/track/30fQvBnDR8jLdN0SFcsFos,https://i.scdn.co/image/ab67616d0000b273170683264052615fd667788d,,,
5006,coldplay,a message,2005,pop,song loveless show go heavy heart stone hard clearly gonna gonna mean target aim message home song song unknown clearly gonna gonna mean target aim message home gonna stand gonna leave late platform gonna stand come home song unknown message home,music,https://open.spotify.com/track/2w3eXFL86RgxGtDr8bzwgK,https://i.scdn.co/image/ab67616d0000b2734e0362c225863f6ae2432651,,,
5007,blocparty,helicopter,2005,pop,north south run bravado like chocolate bear liar liar things different stop american time place blue jeans gonna save world gonna hop miracle hop miracle hop miracle hop miracle better luck time like like mistake things different hungry dumb hungry dumb line queue junk food fault fault get younger european bastard child guilt shame bury head sand think think hop miracle hop miracle hop miracle hop miracle hop miracle hop miracle hop miracle hop miracle,world/life,https://open.spotify.com/track/7vjzFWG4neQ9YYMN9yZ9hr,https://i.scdn.co/image/ab67616d0000b273093d283f94f4c2e22d6d695f,,,
5008,chrisbrown,poppin',2005,pop,ssay yeah fit girl tell head walk girl look eye look like good time girl right girl time girl look tryna know better girl gotta like cause crunk shawty shawty wear hair work jeans talk talk lllike like pop shawty pop yeah shawty shawty wear mistake play fake open wait pop pop tell yeah tryna swagger bout girl jump hoop baby hood people girl mean vicious switch time girl look tryna know better girl gotta like cause crunk shawty shawty wear hair work jeans talk talk lllike like pop shawty pop yeah shawty shawty wear mistake play fake open wait pop pop shawty shawty wear hair work jeans yeah talk talk lllike like pop pop shawty shawty wear yeah mistake play fake yeah yeah open wait pop shawty pop woah woah woah woah feel like winner girl wanna woah woah woah hand waist background sing woah woah woah cause yeah woah woah woah cause number shawty shawty wear hair work jeans talk talk lllike like pop shawty pop yeah shawty shawty wear mistake play fake open wait pop pop,obscene,https://open.spotify.com/track/7vGRXiYWFk6NjUnsNjQJQd,https://i.scdn.co/image/ab67616d0000b273f9685817281327d5fecb244e,,,
5009,hotchip,the warning,2006,pop,excuse lose look place lose look home malfunction look mechanical music museum warn spell warn spell excuse miss heat complicate songs poor starve baby march night mechanical music start break legs snap head grind excuse child try colour wonder brightness return nothingness enjoy right prepare mechanical fright warn spell warn spell break legs snap head grind break legs snap head grind excuse look place world break silence speak break legs snap head grind break legs snap head grind,violence,https://open.spotify.com/track/5RrWu7ddslbnrRImeW7LOs,https://i.scdn.co/image/ab67616d0000b273827991a336e5a5860865921f,,,
5010,davematthewsband,american baby,2006,pop,wall come crumble fell hard lose leave figure lemonade taste like stay beautiful baby stay american baby american baby laugh lose devil proud walk thousand time smile hold hold bring soon afraid lose hold lift light leave stay american baby beautiful baby laugh laugh loud stay american baby american baby stay american baby american baby,sadness,https://open.spotify.com/track/5RgzfIJ4t4g5VEQwm3JlSq,https://i.scdn.co/image/ab67616d0000b273c7ad813c468c37e113bcee4f,,,
5011,thebouncingsouls,lean on sheena,2006,pop,intimidate mother say wouldn phone intoxicate past point know go better forget leave key hop go corner dark knock makers scrounge dollars lean lean hold hold hold intimidate feel worse hear come later upstairs neighbor bang floor better forget leave key hop go corner dark knock makers scrounge dollars lean lean hold hold hold hold intimidate mother say wouldn phone intoxicate past point know go better forget leave key hop go corner dark knock makers scrounge dollars lean lean hold hold hold lean lean hold hold hold hold better forget grab key goodbye corner friend come mind heart lean lean lean lean hold hold hold,romantic,https://open.spotify.com/track/7IR7GUO0dUyUsBp7BfQ3vJ,https://i.scdn.co/image/ab67616d0000b273d6ebe5161ce1ce23d756c542,,,
5012,"tito""elbambino""",flow natural,2006,pop,feat deevani beenie pehen chola jawaani waala pehen chola jawaani waala badla mera ring hoye hoye chadh gayi chadh gayi chadh gayi chadh gayi sintiendo cuerpo piel quema baila mueve seran ojos ciegan baila mueve jamaica presela puerto rico velan pelean noche entera cuerpo desean piel canela ellos supieran modelas desde llegaste igual desde llegaste igual amor dame amor vayas amor dame amor todo acaba pehen chola jawaani waala pehen chola jawaani waala badla mera ring hoye hoye chadh gayi chadh gayi chadh gayi chadh gayi see body know perfil like somebody gyal tummy cyann dally puerto rico back spear ready chary load jummy jamaican world aqui gwaan shift proppa ready attack gwaan gyal runny runny reggaeton marathon gyal gwaan claim monna cyaan crown walk reel onnu assalt pity lika jummy gwaan go speed bummy jeez come throb gwaan life mami danzar reggaeton bambino longside beenie song everybody hear comeonnon flow bien natural bambino longside beenie song everybody hear comeonnon,music,https://open.spotify.com/track/2oeyvFG0mFFDHUxhPVObNk,https://i.scdn.co/image/ab67616d0000b273abebca5919b3af8e5b189ff9,,,
5013,lilscrappy,money in the bank (feat. young buck),2006,pop,cash register ring sale scrappy okaykaykaykayyy scrappy money money bank gunit money bank shawty drink scrappy dough fuck hoe young ladied know know scrappy massage couple menage tryin hard nigga start doin shit morgue paper mega fuckin watts pullin knot yacht hold baby knees cheese extra weed money long like sleeves nigga creep extra heat bank account chaching large nigga wanna talk nigga bounce bounce outside nigga fuck fallin killers club ballin bigger stack young step go murciélago lemme roll drive time buy clean paint look like lemonlime wanna shine hard grind bankroll wallet credit card cigars dirty south tat country say like talk hoe club goin crazy throwin stack gunit south yeah tell bring atown stompin atown reppin tennessee like homey project bout homeboy scrappy beat dice yeah cool cause scrappy bigass squad stop niggas watch rise shit sell shit flop bigass family stop niggas watch rise shit sell shit flop,obscene,https://open.spotify.com/track/6YTp4sUEi3oWNToQvOjke6,https://i.scdn.co/image/ab67616d0000b2734e5044657923bb6e9bdd8edd,,,
5014,demfranchizeboyz,i think they like me,2006,pop,niggas like haters want fight niggas come night switch kuff tightly right thing like superclean jeans white niggas round soft like niggas want bite figure like niggas shin like light niggas talk bout muthafuckin throwback real know sell step niggas like muthafuckin door scene picture kodak hoe goin crazy like think need prozac hottest thing rockin bitch chosed want stackin face spend think like haters want fight snatch nigga nigga bust tshirt stravaganza franchize white boyz self self pay latch white ashy black shirt throwback sport jersey sike cash ride nice peace piece straight like hear pimpin playa shine brightly stand close vision respect squad touch role carpet high barretas count cheddar transedda franchize niggga muthafuckin fight shit grab grab pipe wrong right,obscene,https://open.spotify.com/track/5a4AQWs84xeEyYUd1iC2Pn,https://i.scdn.co/image/ab67616d0000b2730b7ca7ba01c2f0393c3a9292,,,
5015,birdman,leather so soft,2006,pop,leather soft soft probably niggas soft hard bitch hard say leather soft soft probably niggas soft hard bitch hard money fuck talkin bout straight slaughterhouse straight dragon mouth tire standin coupe look pigeontoed different mode different hoe mean different hoe mean weezy bumbaclot different hoe terrific go kiss mistletoes diamonds pearl pussy hoe snortin coke nose bleed sittin high inch nosebleeds paper toe bleed beat soul bleed head watch hole bleed like hoe bleed coldbleed mean cold blood southern leather soft soft bush nigga purple like kush nigga high money nigga cook nigga crook nigga fuckin crook nigga know bout money stackin like book nigga know nigga teardrops true nigga stay ride coupes nigga roll corniches asses beach blowin drivin foreign feature higher nigga know bout cheddar nigga know give young hear come daddy paper come gotta money cause wasn bear baby hospital city pity drop game everybody try ball small hand touch large hand mothafuckin stunna nigga ball fall dawgs ball fall ball fall nigga ball fall nigga early paint everytime touch stay cock cause good firin mine alligator suede ridin,obscene,https://open.spotify.com/track/2QUVk7QscEdZiHi7zs4ycM,https://i.scdn.co/image/ab67616d0000b2738da932399ce7f587525587b6,,,
5016,threedaysgrace,it's all over,2006,pop,bottle know mind race needle break skin scar sink begin edge fall edge fall know run blood vain mind race get skin give begin edge fall edge fall dead inside wonder dead inside wonder dead inside wonder edge fall dead inside wonder edge fall dead inside wonder,violence,https://open.spotify.com/track/2QZxpZDfJjhEGclSszvMVX,https://i.scdn.co/image/ab67616d0000b2739dcf31d6b5eb82fa24de783a,,,
5017,afi,prelude 12/21,2006,pop,bring bring forget promise depart promise thing kiss eye sleep bring bring forget promise heart promise sing kiss eye sleep kiss eye sleep think think need think think naive promise heart promise kiss eye sleep kiss eye sleep kiss eye sleep,romantic,https://open.spotify.com/track/6hxa24dKfCoe1EA6g0RHNw,https://i.scdn.co/image/ab67616d0000b2736c050d183c1fff7158c7bcd3,,,
